sender_state,hour_of_day,device_type,network_type,amount_category,total_transactions,fraud_transactions,fraud_rate,avg_fraud_amount
maharashtra,21,web,wifi,Medium (500-2K),5,0,0.0,0.0
maharashtra,21,web,wifi,High (2K-10K),1,0,0.0,0.0
maharashtra,22,android,3g,Small (<500),24,0,0.0,0.0
maharashtra,22,android,3g,Medium (500-2K),21,0,0.0,0.0
maharashtra,22,android,3g,High (2K-10K),11,0,0.0,0.0
maharashtra,22,android,4g,Small (<500),262,0,0.0,0.0
maharashtra,22,android,4g,Medium (500-2K),252,0,0.0,0.0
maharashtra,22,android,4g,High (2K-10K),125,0,0.0,0.0
maharashtra,22,android,4g,Very High (>10K),3,0,0.0,0.0
maharashtra,22,android,5g,Small (<500),108,0,0.0,0.0
maharashtra,22,android,5g,Medium (500-2K),90,0,0.0,0.0
maharashtra,22,android,5g,High (2K-10K),55,0,0.0,0.0
maharashtra,22,android,wifi,Small (<500),44,1,2.272727272727273,173.0
maharashtra,22,android,wifi,Medium (500-2K),47,0,0.0,0.0
maharashtra,22,android,wifi,High (2K-10K),18,0,0.0,0.0
maharashtra,22,android,wifi,Very High (>10K),2,0,0.0,0.0
maharashtra,22,ios,3g,Small (<500),7,0,0.0,0.0
maharashtra,22,ios,3g,Medium (500-2K),6,0,0.0,0.0
maharashtra,22,ios,3g,High (2K-10K),4,0,0.0,0.0
maharashtra,22,ios,4g,Small (<500),67,0,0.0,0.0
maharashtra,22,ios,4g,Medium (500-2K),53,0,0.0,0.0
maharashtra,22,ios,4g,High (2K-10K),29,0,0.0,0.0
maharashtra,22,ios,5g,Small (<500),28,0,0.0,0.0
maharashtra,22,ios,5g,Medium (500-2K),23,0,0.0,0.0
maharashtra,22,ios,5g,High (2K-10K),19,0,0.0,0.0
maharashtra,22,ios,wifi,Small (<500),11,0,0.0,0.0
maharashtra,22,ios,wifi,Medium (500-2K),9,0,0.0,0.0
maharashtra,22,ios,wifi,High (2K-10K),8,0,0.0,0.0
maharashtra,22,web,3g,Small (<500),1,0,0.0,0.0
maharashtra,22,web,3g,Medium (500-2K),3,0,0.0,0.0
maharashtra,22,web,3g,High (2K-10K),1,0,0.0,0.0
maharashtra,22,web,4g,Small (<500),18,0,0.0,0.0
maharashtra,22,web,4g,Medium (500-2K),11,0,0.0,0.0
maharashtra,22,web,4g,High (2K-10K),10,0,0.0,0.0
maharashtra,22,web,5g,Small (<500),10,0,0.0,0.0
maharashtra,22,web,5g,Medium (500-2K),1,0,0.0,0.0
maharashtra,22,web,5g,High (2K-10K),2,0,0.0,0.0
maharashtra,22,web,wifi,Small (<500),4,0,0.0,0.0
maharashtra,22,web,wifi,Medium (500-2K),2,0,0.0,0.0
maharashtra,22,web,wifi,High (2K-10K),3,0,0.0,0.0
maharashtra,23,android,3g,Small (<500),13,0,0.0,0.0
maharashtra,23,android,3g,Medium (500-2K),11,0,0.0,0.0
maharashtra,23,android,3g,High (2K-10K),10,0,0.0,0.0
maharashtra,23,android,4g,Small (<500),191,0,0.0,0.0
maharashtra,23,android,4g,Medium (500-2K),146,0,0.0,0.0
maharashtra,23,android,4g,High (2K-10K),70,0,0.0,0.0
maharashtra,23,android,4g,Very High (>10K),4,0,0.0,0.0
maharashtra,23,android,5g,Small (<500),67,1,1.4925373134328357,96.0
maharashtra,23,android,5g,Medium (500-2K),71,0,0.0,0.0
maharashtra,23,android,5g,High (2K-10K),31,0,0.0,0.0
maharashtra,23,android,5g,Very High (>10K),2,0,0.0,0.0
maharashtra,23,android,wifi,Small (<500),29,0,0.0,0.0
maharashtra,23,android,wifi,Medium (500-2K),28,0,0.0,0.0
maharashtra,23,android,wifi,High (2K-10K),13,0,0.0,0.0
maharashtra,23,android,wifi,Very High (>10K),1,0,0.0,0.0
maharashtra,23,ios,3g,Small (<500),7,0,0.0,0.0
maharashtra,23,ios,3g,Medium (500-2K),2,0,0.0,0.0
maharashtra,23,ios,4g,Small (<500),42,0,0.0,0.0
maharashtra,23,ios,4g,Medium (500-2K),39,0,0.0,0.0
maharashtra,23,ios,4g,High (2K-10K),17,0,0.0,0.0
maharashtra,23,ios,5g,Small (<500),22,0,0.0,0.0
maharashtra,23,ios,5g,Medium (500-2K),8,0,0.0,0.0
maharashtra,23,ios,5g,High (2K-10K),15,0,0.0,0.0
maharashtra,23,ios,wifi,Small (<500),3,0,0.0,0.0
maharashtra,23,ios,wifi,Medium (500-2K),7,0,0.0,0.0
maharashtra,23,ios,wifi,High (2K-10K),2,0,0.0,0.0
maharashtra,23,web,4g,Small (<500),11,0,0.0,0.0
maharashtra,23,web,4g,Medium (500-2K),10,0,0.0,0.0
maharashtra,23,web,4g,High (2K-10K),1,0,0.0,0.0
maharashtra,23,web,5g,Small (<500),4,0,0.0,0.0
maharashtra,23,web,5g,Medium (500-2K),5,0,0.0,0.0
maharashtra,23,web,5g,High (2K-10K),2,0,0.0,0.0
maharashtra,23,web,wifi,Medium (500-2K),1,0,0.0,0.0
rajasthan,0,android,3g,Small (<500),6,0,0.0,0.0
rajasthan,0,android,3g,Medium (500-2K),3,0,0.0,0.0
rajasthan,0,android,3g,High (2K-10K),3,0,0.0,0.0
rajasthan,0,android,4g,Small (<500),56,0,0.0,0.0
rajasthan,0,android,4g,Medium (500-2K),47,0,0.0,0.0
rajasthan,0,android,4g,High (2K-10K),31,0,0.0,0.0
rajasthan,0,android,4g,Very High (>10K),2,0,0.0,0.0
rajasthan,0,android,5g,Small (<500),15,0,0.0,0.0
rajasthan,0,android,5g,Medium (500-2K),31,0,0.0,0.0
rajasthan,0,android,5g,High (2K-10K),7,0,0.0,0.0
rajasthan,0,android,5g,Very High (>10K),1,0,0.0,0.0
rajasthan,0,android,wifi,Small (<500),5,0,0.0,0.0
rajasthan,0,android,wifi,Medium (500-2K),6,0,0.0,0.0
rajasthan,0,android,wifi,High (2K-10K),1,0,0.0,0.0
rajasthan,0,ios,3g,Small (<500),2,0,0.0,0.0
rajasthan,0,ios,3g,Medium (500-2K),1,0,0.0,0.0
rajasthan,0,ios,3g,High (2K-10K),1,0,0.0,0.0
rajasthan,0,ios,4g,Small (<500),16,0,0.0,0.0
rajasthan,0,ios,4g,Medium (500-2K),6,0,0.0,0.0
rajasthan,0,ios,4g,High (2K-10K),8,0,0.0,0.0
rajasthan,0,ios,5g,Small (<500),11,0,0.0,0.0
rajasthan,0,ios,5g,Medium (500-2K),4,0,0.0,0.0
rajasthan,0,ios,5g,High (2K-10K),1,0,0.0,0.0
rajasthan,0,ios,wifi,Medium (500-2K),1,0,0.0,0.0
rajasthan,0,ios,wifi,High (2K-10K),1,0,0.0,0.0
rajasthan,0,web,4g,Small (<500),3,0,0.0,0.0
rajasthan,0,web,4g,Medium (500-2K),5,0,0.0,0.0
rajasthan,0,web,4g,High (2K-10K),1,0,0.0,0.0
rajasthan,0,web,5g,Medium (500-2K),3,0,0.0,0.0
rajasthan,0,web,wifi,Small (<500),1,0,0.0,0.0
rajasthan,1,android,3g,Medium (500-2K),1,0,0.0,0.0
rajasthan,1,android,3g,High (2K-10K),2,0,0.0,0.0
rajasthan,1,android,4g,Small (<500),40,0,0.0,0.0
rajasthan,1,android,4g,Medium (500-2K),34,0,0.0,0.0
rajasthan,1,android,4g,High (2K-10K),15,0,0.0,0.0
rajasthan,1,android,4g,Very High (>10K),1,0,0.0,0.0
rajasthan,1,android,5g,Small (<500),11,0,0.0,0.0
rajasthan,1,android,5g,Medium (500-2K),16,0,0.0,0.0
rajasthan,1,android,5g,High (2K-10K),5,0,0.0,0.0
rajasthan,1,android,wifi,Small (<500),4,0,0.0,0.0
rajasthan,1,android,wifi,Medium (500-2K),5,0,0.0,0.0
rajasthan,1,android,wifi,High (2K-10K),2,0,0.0,0.0
rajasthan,1,ios,3g,Small (<500),1,0,0.0,0.0
rajasthan,1,ios,4g,Small (<500),6,0,0.0,0.0
rajasthan,1,ios,4g,Medium (500-2K),9,0,0.0,0.0
rajasthan,1,ios,4g,High (2K-10K),4,0,0.0,0.0
rajasthan,1,ios,4g,Very High (>10K),1,0,0.0,0.0
rajasthan,1,ios,5g,Small (<500),4,0,0.0,0.0
rajasthan,1,ios,5g,Medium (500-2K),3,0,0.0,0.0
rajasthan,1,ios,5g,High (2K-10K),1,0,0.0,0.0
rajasthan,1,ios,wifi,Small (<500),2,0,0.0,0.0
rajasthan,1,ios,wifi,Medium (500-2K),1,0,0.0,0.0
rajasthan,1,web,3g,Medium (500-2K),2,0,0.0,0.0
rajasthan,1,web,4g,Small (<500),4,0,0.0,0.0
rajasthan,1,web,4g,Medium (500-2K),4,0,0.0,0.0
rajasthan,1,web,4g,High (2K-10K),1,0,0.0,0.0
rajasthan,1,web,5g,Small (<500),2,0,0.0,0.0
rajasthan,1,web,5g,Medium (500-2K),1,0,0.0,0.0
rajasthan,1,web,5g,High (2K-10K),1,0,0.0,0.0
rajasthan,1,web,wifi,Small (<500),1,0,0.0,0.0
rajasthan,1,web,wifi,Medium (500-2K),1,0,0.0,0.0
rajasthan,1,web,wifi,High (2K-10K),1,0,0.0,0.0
rajasthan,2,android,4g,Small (<500),20,0,0.0,0.0
rajasthan,2,android,4g,Medium (500-2K),26,0,0.0,0.0
rajasthan,2,android,4g,High (2K-10K),10,0,0.0,0.0
rajasthan,2,android,5g,Small (<500),8,0,0.0,0.0
rajasthan,2,android,5g,Medium (500-2K),14,0,0.0,0.0
rajasthan,2,android,5g,High (2K-10K),2,0,0.0,0.0
rajasthan,2,android,wifi,Small (<500),2,0,0.0,0.0
rajasthan,2,android,wifi,Medium (500-2K),3,0,0.0,0.0
rajasthan,2,android,wifi,High (2K-10K),2,0,0.0,0.0
rajasthan,2,android,wifi,Very High (>10K),1,0,0.0,0.0
rajasthan,2,ios,3g,Medium (500-2K),1,0,0.0,0.0
rajasthan,2,ios,3g,Very High (>10K),1,0,0.0,0.0
rajasthan,2,ios,4g,Small (<500),10,0,0.0,0.0
rajasthan,2,ios,4g,Medium (500-2K),12,0,0.0,0.0
rajasthan,2,ios,4g,High (2K-10K),2,0,0.0,0.0
rajasthan,2,ios,5g,Small (<500),1,0,0.0,0.0
rajasthan,2,ios,5g,Medium (500-2K),1,0,0.0,0.0
rajasthan,2,ios,5g,High (2K-10K),1,0,0.0,0.0
rajasthan,2,ios,wifi,Medium (500-2K),2,0,0.0,0.0
rajasthan,2,ios,wifi,High (2K-10K),1,0,0.0,0.0
rajasthan,2,web,3g,Small (<500),2,0,0.0,0.0
rajasthan,2,web,4g,Medium (500-2K),1,0,0.0,0.0
rajasthan,2,web,5g,Small (<500),1,0,0.0,0.0
rajasthan,3,android,3g,Small (<500),3,0,0.0,0.0
rajasthan,3,android,3g,Medium (500-2K),4,0,0.0,0.0
rajasthan,3,android,4g,Small (<500),22,1,4.545454545454546,343.0
rajasthan,3,android,4g,Medium (500-2K),20,0,0.0,0.0
rajasthan,3,android,4g,High (2K-10K),6,1,16.666666666666664,5072.0
rajasthan,3,android,5g,Small (<500),9,0,0.0,0.0
rajasthan,3,android,5g,Medium (500-2K),7,0,0.0,0.0
rajasthan,3,android,5g,High (2K-10K),6,0,0.0,0.0
rajasthan,3,android,wifi,Small (<500),4,0,0.0,0.0
rajasthan,3,android,wifi,Medium (500-2K),4,0,0.0,0.0
rajasthan,3,ios,4g,Small (<500),1,0,0.0,0.0
rajasthan,3,ios,4g,Medium (500-2K),3,0,0.0,0.0
rajasthan,3,ios,4g,High (2K-10K),1,0,0.0,0.0
rajasthan,3,ios,5g,Small (<500),1,0,0.0,0.0
rajasthan,3,ios,5g,Medium (500-2K),4,0,0.0,0.0
rajasthan,3,ios,5g,High (2K-10K),1,0,0.0,0.0
rajasthan,3,web,4g,Medium (500-2K),3,0,0.0,0.0
rajasthan,3,web,5g,High (2K-10K),2,0,0.0,0.0
rajasthan,3,web,wifi,Small (<500),2,0,0.0,0.0
rajasthan,3,web,wifi,Medium (500-2K),1,0,0.0,0.0
rajasthan,4,android,3g,Small (<500),2,0,0.0,0.0
rajasthan,4,android,3g,Medium (500-2K),1,0,0.0,0.0
rajasthan,4,android,3g,High (2K-10K),1,0,0.0,0.0
rajasthan,4,android,4g,Small (<500),23,0,0.0,0.0
rajasthan,4,android,4g,Medium (500-2K),19,0,0.0,0.0
rajasthan,4,android,4g,High (2K-10K),17,0,0.0,0.0
rajasthan,4,android,5g,Small (<500),5,0,0.0,0.0
rajasthan,4,android,5g,Medium (500-2K),7,0,0.0,0.0
rajasthan,4,android,5g,High (2K-10K),5,0,0.0,0.0
rajasthan,4,android,wifi,Small (<500),6,0,0.0,0.0
rajasthan,4,android,wifi,Medium (500-2K),4,0,0.0,0.0
rajasthan,4,android,wifi,High (2K-10K),1,0,0.0,0.0
rajasthan,4,ios,4g,Small (<500),7,0,0.0,0.0
rajasthan,4,ios,4g,Medium (500-2K),4,0,0.0,0.0
rajasthan,4,ios,4g,High (2K-10K),2,0,0.0,0.0
rajasthan,4,ios,5g,Medium (500-2K),1,0,0.0,0.0
rajasthan,4,ios,5g,Very High (>10K),1,0,0.0,0.0
rajasthan,4,ios,wifi,Small (<500),2,0,0.0,0.0
rajasthan,4,web,4g,Small (<500),1,0,0.0,0.0
rajasthan,4,web,4g,Medium (500-2K),3,0,0.0,0.0
rajasthan,4,web,5g,Medium (500-2K),1,0,0.0,0.0
rajasthan,4,web,wifi,Small (<500),1,0,0.0,0.0
rajasthan,5,android,3g,Small (<500),4,0,0.0,0.0
rajasthan,5,android,3g,Medium (500-2K),1,0,0.0,0.0
rajasthan,5,android,3g,High (2K-10K),3,0,0.0,0.0
rajasthan,5,android,4g,Small (<500),27,0,0.0,0.0
rajasthan,5,android,4g,Medium (500-2K),22,0,0.0,0.0
rajasthan,5,android,4g,High (2K-10K),13,0,0.0,0.0
rajasthan,5,android,5g,Small (<500),10,0,0.0,0.0
rajasthan,5,android,5g,Medium (500-2K),6,0,0.0,0.0
rajasthan,5,android,5g,High (2K-10K),3,0,0.0,0.0
rajasthan,5,android,wifi,Small (<500),6,0,0.0,0.0
rajasthan,5,android,wifi,Medium (500-2K),6,0,0.0,0.0
rajasthan,5,android,wifi,High (2K-10K),2,0,0.0,0.0
rajasthan,5,ios,4g,Small (<500),11,0,0.0,0.0
rajasthan,5,ios,4g,Medium (500-2K),7,0,0.0,0.0
rajasthan,5,ios,4g,High (2K-10K),3,0,0.0,0.0
rajasthan,5,ios,5g,Small (<500),3,0,0.0,0.0
rajasthan,5,ios,5g,Medium (500-2K),1,0,0.0,0.0
rajasthan,5,ios,5g,High (2K-10K),2,0,0.0,0.0
rajasthan,5,ios,wifi,Small (<500),1,0,0.0,0.0
rajasthan,5,ios,wifi,Medium (500-2K),1,0,0.0,0.0
rajasthan,5,web,4g,Small (<500),1,0,0.0,0.0
rajasthan,5,web,4g,Medium (500-2K),3,0,0.0,0.0
rajasthan,5,web,5g,Small (<500),1,0,0.0,0.0
rajasthan,5,web,wifi,Small (<500),2,0,0.0,0.0
rajasthan,5,web,wifi,Medium (500-2K),1,0,0.0,0.0
rajasthan,6,android,3g,Small (<500),4,0,0.0,0.0
rajasthan,6,android,3g,Medium (500-2K),9,0,0.0,0.0
rajasthan,6,android,3g,High (2K-10K),3,0,0.0,0.0
rajasthan,6,android,4g,Small (<500),53,0,0.0,0.0
rajasthan,6,android,4g,Medium (500-2K),55,0,0.0,0.0
rajasthan,6,android,4g,High (2K-10K),17,0,0.0,0.0
rajasthan,6,android,5g,Small (<500),30,0,0.0,0.0
rajasthan,6,android,5g,Medium (500-2K),18,1,5.555555555555555,754.0
rajasthan,6,android,5g,High (2K-10K),12,0,0.0,0.0
rajasthan,6,android,5g,Very High (>10K),1,0,0.0,0.0
rajasthan,6,android,wifi,Small (<500),13,0,0.0,0.0
rajasthan,6,android,wifi,Medium (500-2K),4,0,0.0,0.0
rajasthan,6,android,wifi,High (2K-10K),6,0,0.0,0.0
rajasthan,6,ios,3g,High (2K-10K),3,0,0.0,0.0
rajasthan,6,ios,4g,Small (<500),15,0,0.0,0.0
rajasthan,6,ios,4g,Medium (500-2K),12,0,0.0,0.0
rajasthan,6,ios,4g,High (2K-10K),3,0,0.0,0.0
rajasthan,6,ios,5g,Small (<500),5,0,0.0,0.0
rajasthan,6,ios,5g,Medium (500-2K),9,0,0.0,0.0
rajasthan,6,ios,5g,High (2K-10K),4,0,0.0,0.0
rajasthan,6,ios,wifi,Small (<500),2,0,0.0,0.0
rajasthan,6,ios,wifi,High (2K-10K),1,0,0.0,0.0
rajasthan,6,web,4g,Small (<500),1,0,0.0,0.0
rajasthan,6,web,4g,Medium (500-2K),4,0,0.0,0.0
rajasthan,6,web,4g,High (2K-10K),1,0,0.0,0.0
rajasthan,6,web,5g,Small (<500),3,0,0.0,0.0
rajasthan,6,web,wifi,Small (<500),1,0,0.0,0.0
rajasthan,6,web,wifi,High (2K-10K),2,0,0.0,0.0
rajasthan,7,android,3g,Small (<500),5,0,0.0,0.0
rajasthan,7,android,3g,Medium (500-2K),8,0,0.0,0.0
rajasthan,7,android,3g,High (2K-10K),4,0,0.0,0.0
rajasthan,7,android,4g,Small (<500),106,1,0.9433962264150944,116.0
rajasthan,7,android,4g,Medium (500-2K),70,1,1.4285714285714286,608.0
rajasthan,7,android,4g,High (2K-10K),38,1,2.631578947368421,8426.0
rajasthan,7,android,4g,Very High (>10K),3,0,0.0,0.0
rajasthan,7,android,5g,Small (<500),28,0,0.0,0.0
rajasthan,7,android,5g,Medium (500-2K),27,0,0.0,0.0
rajasthan,7,android,5g,High (2K-10K),15,0,0.0,0.0
rajasthan,7,android,wifi,Small (<500),13,1,7.6923076923076925,356.0
rajasthan,7,android,wifi,Medium (500-2K),11,0,0.0,0.0
rajasthan,7,android,wifi,High (2K-10K),11,0,0.0,0.0
rajasthan,7,ios,3g,Small (<500),2,0,0.0,0.0
rajasthan,7,ios,3g,Medium (500-2K),4,0,0.0,0.0
rajasthan,7,ios,3g,High (2K-10K),1,0,0.0,0.0
rajasthan,7,ios,4g,Small (<500),22,0,0.0,0.0
rajasthan,7,ios,4g,Medium (500-2K),17,0,0.0,0.0
rajasthan,7,ios,4g,High (2K-10K),16,0,0.0,0.0
rajasthan,7,ios,5g,Small (<500),8,0,0.0,0.0
rajasthan,7,ios,5g,Medium (500-2K),8,0,0.0,0.0
rajasthan,7,ios,5g,High (2K-10K),3,0,0.0,0.0
rajasthan,7,ios,wifi,Small (<500),7,0,0.0,0.0
rajasthan,7,ios,wifi,Medium (500-2K),7,0,0.0,0.0
rajasthan,7,ios,wifi,High (2K-10K),2,0,0.0,0.0
rajasthan,7,web,4g,Small (<500),8,0,0.0,0.0
rajasthan,7,web,4g,Medium (500-2K),4,0,0.0,0.0
rajasthan,7,web,4g,High (2K-10K),4,0,0.0,0.0
rajasthan,7,web,5g,Medium (500-2K),2,0,0.0,0.0
rajasthan,7,web,5g,High (2K-10K),2,0,0.0,0.0
rajasthan,7,web,wifi,Small (<500),1,0,0.0,0.0
rajasthan,7,web,wifi,Medium (500-2K),1,0,0.0,0.0
rajasthan,7,web,wifi,High (2K-10K),1,0,0.0,0.0
rajasthan,8,android,3g,Small (<500),8,0,0.0,0.0
rajasthan,8,android,3g,Medium (500-2K),9,0,0.0,0.0
rajasthan,8,android,3g,High (2K-10K),5,0,0.0,0.0
rajasthan,8,android,4g,Small (<500),142,0,0.0,0.0
rajasthan,8,android,4g,Medium (500-2K),115,0,0.0,0.0
rajasthan,8,android,4g,High (2K-10K),66,0,0.0,0.0
rajasthan,8,android,4g,Very High (>10K),1,0,0.0,0.0
rajasthan,8,android,5g,Small (<500),47,0,0.0,0.0
rajasthan,8,android,5g,Medium (500-2K),54,0,0.0,0.0
rajasthan,8,android,5g,High (2K-10K),16,0,0.0,0.0
rajasthan,8,android,5g,Very High (>10K),1,0,0.0,0.0
rajasthan,8,android,wifi,Small (<500),24,0,0.0,0.0
rajasthan,8,android,wifi,Medium (500-2K),24,0,0.0,0.0
rajasthan,8,android,wifi,High (2K-10K),14,0,0.0,0.0
rajasthan,8,android,wifi,Very High (>10K),1,0,0.0,0.0
rajasthan,8,ios,3g,Small (<500),3,0,0.0,0.0
rajasthan,8,ios,3g,Medium (500-2K),3,0,0.0,0.0
rajasthan,8,ios,3g,High (2K-10K),1,0,0.0,0.0
rajasthan,8,ios,3g,Very High (>10K),1,0,0.0,0.0
rajasthan,8,ios,4g,Small (<500),37,0,0.0,0.0
rajasthan,8,ios,4g,Medium (500-2K),19,1,5.263157894736842,1442.0
rajasthan,8,ios,4g,High (2K-10K),12,0,0.0,0.0
rajasthan,8,ios,4g,Very High (>10K),1,0,0.0,0.0
rajasthan,8,ios,5g,Small (<500),9,0,0.0,0.0
rajasthan,8,ios,5g,Medium (500-2K),15,0,0.0,0.0
rajasthan,8,ios,5g,High (2K-10K),9,0,0.0,0.0
rajasthan,8,ios,5g,Very High (>10K),1,0,0.0,0.0
rajasthan,8,ios,wifi,Small (<500),7,0,0.0,0.0
rajasthan,8,ios,wifi,Medium (500-2K),3,0,0.0,0.0
rajasthan,8,web,3g,Small (<500),1,0,0.0,0.0
rajasthan,8,web,3g,High (2K-10K),1,0,0.0,0.0
rajasthan,8,web,4g,Small (<500),9,0,0.0,0.0
rajasthan,8,web,4g,Medium (500-2K),9,0,0.0,0.0
rajasthan,8,web,4g,High (2K-10K),4,0,0.0,0.0
rajasthan,8,web,5g,Small (<500),2,0,0.0,0.0
rajasthan,8,web,5g,Medium (500-2K),2,0,0.0,0.0
rajasthan,8,web,5g,High (2K-10K),2,0,0.0,0.0
rajasthan,8,web,wifi,Small (<500),1,0,0.0,0.0
rajasthan,8,web,wifi,Medium (500-2K),2,0,0.0,0.0
rajasthan,9,android,3g,Small (<500),8,0,0.0,0.0
rajasthan,9,android,3g,Medium (500-2K),9,0,0.0,0.0
rajasthan,9,android,3g,High (2K-10K),7,0,0.0,0.0
rajasthan,9,android,4g,Small (<500),153,1,0.6535947712418301,302.0
rajasthan,9,android,4g,Medium (500-2K),138,1,0.7246376811594203,1941.0
rajasthan,9,android,4g,High (2K-10K),68,0,0.0,0.0
rajasthan,9,android,4g,Very High (>10K),4,0,0.0,0.0
rajasthan,9,android,5g,Small (<500),70,0,0.0,0.0
rajasthan,9,android,5g,Medium (500-2K),76,0,0.0,0.0
rajasthan,9,android,5g,High (2K-10K),27,0,0.0,0.0
rajasthan,9,android,5g,Very High (>10K),1,0,0.0,0.0
rajasthan,9,android,wifi,Small (<500),30,0,0.0,0.0
rajasthan,9,android,wifi,Medium (500-2K),25,0,0.0,0.0
rajasthan,9,android,wifi,High (2K-10K),10,0,0.0,0.0
rajasthan,9,ios,3g,Small (<500),1,0,0.0,0.0
rajasthan,9,ios,3g,Medium (500-2K),3,0,0.0,0.0
rajasthan,9,ios,3g,High (2K-10K),1,0,0.0,0.0
rajasthan,9,ios,4g,Small (<500),48,0,0.0,0.0
rajasthan,9,ios,4g,Medium (500-2K),35,1,2.857142857142857,1370.0
rajasthan,9,ios,4g,High (2K-10K),19,0,0.0,0.0
rajasthan,9,ios,5g,Small (<500),20,0,0.0,0.0
rajasthan,9,ios,5g,Medium (500-2K),19,0,0.0,0.0
rajasthan,9,ios,5g,High (2K-10K),7,0,0.0,0.0
rajasthan,9,ios,wifi,Small (<500),7,0,0.0,0.0
rajasthan,9,ios,wifi,Medium (500-2K),6,0,0.0,0.0
rajasthan,9,ios,wifi,High (2K-10K),3,0,0.0,0.0
rajasthan,9,web,3g,Small (<500),1,0,0.0,0.0
rajasthan,9,web,4g,Small (<500),6,0,0.0,0.0
rajasthan,9,web,4g,Medium (500-2K),6,0,0.0,0.0
rajasthan,9,web,4g,High (2K-10K),11,0,0.0,0.0
rajasthan,9,web,5g,Small (<500),4,0,0.0,0.0
rajasthan,9,web,5g,Medium (500-2K),4,0,0.0,0.0
rajasthan,9,web,5g,High (2K-10K),3,0,0.0,0.0
rajasthan,9,web,wifi,Small (<500),5,0,0.0,0.0
rajasthan,10,android,3g,Small (<500),15,0,0.0,0.0
rajasthan,10,android,3g,Medium (500-2K),19,0,0.0,0.0
rajasthan,10,android,3g,High (2K-10K),6,0,0.0,0.0
rajasthan,10,android,3g,Very High (>10K),1,0,0.0,0.0
rajasthan,10,android,4g,Small (<500),191,0,0.0,0.0
rajasthan,10,android,4g,Medium (500-2K),189,0,0.0,0.0
rajasthan,10,android,4g,High (2K-10K),107,0,0.0,0.0
rajasthan,10,android,4g,Very High (>10K),4,0,0.0,0.0
rajasthan,10,android,5g,Small (<500),80,0,0.0,0.0
rajasthan,10,android,5g,Medium (500-2K),87,0,0.0,0.0
rajasthan,10,android,5g,High (2K-10K),38,0,0.0,0.0
rajasthan,10,android,5g,Very High (>10K),2,0,0.0,0.0
rajasthan,10,android,wifi,Small (<500),33,0,0.0,0.0
rajasthan,10,android,wifi,Medium (500-2K),31,0,0.0,0.0
rajasthan,10,android,wifi,High (2K-10K),11,0,0.0,0.0
rajasthan,10,ios,3g,Small (<500),5,0,0.0,0.0
rajasthan,10,ios,3g,Medium (500-2K),8,0,0.0,0.0
rajasthan,10,ios,3g,Very High (>10K),1,0,0.0,0.0
rajasthan,10,ios,4g,Small (<500),52,0,0.0,0.0
rajasthan,10,ios,4g,Medium (500-2K),65,0,0.0,0.0
rajasthan,10,ios,4g,High (2K-10K),25,0,0.0,0.0
rajasthan,10,ios,4g,Very High (>10K),1,0,0.0,0.0
rajasthan,10,ios,5g,Small (<500),24,0,0.0,0.0
rajasthan,10,ios,5g,Medium (500-2K),21,0,0.0,0.0
rajasthan,10,ios,5g,High (2K-10K),6,0,0.0,0.0
rajasthan,10,ios,wifi,Small (<500),10,0,0.0,0.0
rajasthan,10,ios,wifi,Medium (500-2K),11,1,9.090909090909092,572.0
rajasthan,10,ios,wifi,High (2K-10K),7,0,0.0,0.0
rajasthan,10,web,3g,Small (<500),1,0,0.0,0.0
rajasthan,10,web,4g,Small (<500),15,0,0.0,0.0
rajasthan,10,web,4g,Medium (500-2K),15,0,0.0,0.0
rajasthan,10,web,4g,High (2K-10K),8,0,0.0,0.0
rajasthan,10,web,5g,Small (<500),7,0,0.0,0.0
rajasthan,10,web,5g,Medium (500-2K),5,0,0.0,0.0
rajasthan,10,web,wifi,Medium (500-2K),2,0,0.0,0.0
rajasthan,10,web,wifi,High (2K-10K),1,0,0.0,0.0
rajasthan,11,android,3g,Small (<500),22,0,0.0,0.0
rajasthan,11,android,3g,Medium (500-2K),20,0,0.0,0.0
rajasthan,11,android,3g,High (2K-10K),9,0,0.0,0.0
rajasthan,11,android,3g,Very High (>10K),1,0,0.0,0.0
rajasthan,11,android,4g,Small (<500),247,0,0.0,0.0
rajasthan,11,android,4g,Medium (500-2K),232,1,0.43103448275862066,547.0
rajasthan,11,android,4g,High (2K-10K),124,0,0.0,0.0
rajasthan,11,android,4g,Very High (>10K),2,0,0.0,0.0
rajasthan,11,android,5g,Small (<500),100,0,0.0,0.0
rajasthan,11,android,5g,Medium (500-2K),91,0,0.0,0.0
rajasthan,11,android,5g,High (2K-10K),46,0,0.0,0.0
rajasthan,11,android,5g,Very High (>10K),1,0,0.0,0.0
rajasthan,11,android,wifi,Small (<500),49,0,0.0,0.0
rajasthan,11,android,wifi,Medium (500-2K),34,0,0.0,0.0
rajasthan,11,android,wifi,High (2K-10K),23,0,0.0,0.0
rajasthan,11,android,wifi,Very High (>10K),2,0,0.0,0.0
rajasthan,11,ios,3g,Small (<500),9,0,0.0,0.0
rajasthan,11,ios,3g,Medium (500-2K),2,0,0.0,0.0
rajasthan,11,ios,3g,High (2K-10K),2,0,0.0,0.0
rajasthan,11,ios,4g,Small (<500),72,1,1.3888888888888888,200.0
rajasthan,11,ios,4g,Medium (500-2K),47,0,0.0,0.0
rajasthan,11,ios,4g,High (2K-10K),22,0,0.0,0.0
